,exchangeRate,istVol,marketValue,negotiableValue,profitRate,trdAmt,trdTm,trdVol,searchDate
4101,0.9536,1070,302796.57,260104.66,18.14,3596.82,1495.7,2594954.75,2015-12-22
4102,1.0909,1070,301509.77,259142.84,18.07,4189.52,1720.73,2968949.15,2015-12-23
4103,0.833,1071,299653.67,257577.1,17.96,3145.88,1378.72,2267147.5,2015-12-24
4104,0.7247,1071,300931.73,258555.13,18.03,2737.77,1211.73,1972590.55,2015-12-25
4105,0.9778,1071,293057.11,251943.48,17.57,3658.46,1637.21,2662034.9,2015-12-28
4106,0.6616,1071,295755.87,254135.93,17.72,2489.23,1140.02,1801290.62,2015-12-29
4107,0.6822,1071,296623.2,254999.67,17.77,2662.67,1161.97,1860028.63,2015-12-30
4108,0.6464,1073,293946.1,252879.75,17.61,2536.55,1110.53,1762878.21,2015-12-31
4109,0.6702,1073,273877.74,236226.36,16.42,2396.18,1143.59,1828159.09,2016-01-04
4110,0.9731,1073,273284.22,235957.09,16.4,3270.6,1580.23,2654618.87,2016-01-05
4111,0.8715,1073,279477.21,241130.75,16.76,2843.71,1337.24,2377471.07,2016-01-06
4112,0.2566,1073,259803.32,225183.1,15.6,795.91,357.73,700810.65,2016-01-07
4113,1.0416,1073,264930.53,229639.14,15.91,3229.42,1506.01,2847182.82,2016-01-08
4114,0.986,1073,250980.06,217898.85,15.08,2849.61,1420.64,2696307.25,2016-01-11
4115,0.7557,1073,251494.96,218374.28,15.11,2234.0,1125.6,2066836.91,2016-01-12
4116,0.7062,1073,245496.37,213359.8,14.76,2074.69,1071.89,1931566.16,2016-01-13
4117,0.7771,1073,250397.1,217168.92,15.05,2177.25,1149.06,2125575.72,2016-01-14
4118,0.7241,1073,241502.88,209595.1,14.52,2062.63,1131.29,1980611.72,2016-01-15
4119,0.6002,1073,242695.78,210464.1,14.58,1732.59,935.82,1642594.72,2016-01-18
4120,0.7481,1073,250521.87,217047.26,15.04,2222.19,1130.93,2047462.71,2016-01-19
4121,0.7874,1073,248005.5,214672.11,14.89,2341.91,1210.93,2154903.38,2016-01-20
4122,0.696,1073,240074.6,208134.53,14.42,2028.5,1108.87,1904896.99,2016-01-21
4123,0.5825,1073,243104.34,210657.18,14.6,1700.79,922.66,1594422.39,2016-01-22
4124,0.5601,1073,245064.91,212092.0,14.71,1643.04,854.09,1533109.28,2016-01-25
4125,0.7665,1073,229347.8,198863.34,13.77,2121.35,1209.25,2098264.76,2016-01-26
4126,0.7857,1073,228245.39,197966.97,13.71,2071.76,1133.61,2151020.35,2016-01-27
4127,0.6226,1073,221595.69,192458.95,13.32,1671.26,953.27,1704712.99,2016-01-28
4128,0.6792,1073,228441.01,198155.2,13.73,1796.37,983.48,1859812.35,2016-01-29
4129,0.5716,1073,224378.6,194593.48,13.48,1533.42,858.38,1565409.02,2016-02-01
4130,0.5748,1073,229523.19,198805.23,13.78,1586.2,870.79,1574967.78,2016-02-02
4131,0.5398,1073,228661.22,197913.45,13.72,1463.46,814.07,1479052.44,2016-02-03
4132,0.6234,1073,232199.95,200778.39,13.93,1763.42,918.15,1707984.8,2016-02-04
4133,0.5126,1074,230859.19,199813.85,13.85,1450.29,783.69,1404811.97,2016-02-05
4134,0.4692,1075,229527.12,198706.23,13.76,1288.69,715.37,1286311.84,2016-02-15
4135,0.7122,1075,237326.48,205071.15,14.23,1984.85,1027.95,1952546.33,2016-02-16
4136,0.7898,1075,239922.49,207373.58,14.38,2257.56,1164.94,2165226.04,2016-02-17
4137,0.7966,1076,239601.44,206970.67,14.36,2302.75,1166.73,2184052.68,2016-02-18
4138,0.5935,1076,239464.15,206728.84,14.35,1779.84,933.12,1627080.64,2016-02-19
4139,0.8439,1076,245129.57,211726.75,14.68,2381.86,1166.74,2314845.62,2016-02-22
4140,0.7295,1076,243186.84,210002.92,14.57,2118.91,1109.5,2001250.73,2016-02-23
4141,0.7751,1076,245363.95,211970.69,14.69,2272.86,1186.28,2126273.23,2016-02-24
4142,0.9792,1076,229720.17,198799.48,13.76,2705.8,1522.26,2686056.23,2016-02-25
4143,0.6942,1076,231943.1,200753.66,13.89,1896.26,1052.57,1904479.61,2016-02-26
4144,0.7523,1076,225317.85,195612.76,13.5,1939.29,1072.14,2064002.36,2016-02-29
4145,0.6803,1076,229155.06,198714.37,13.73,1818.12,1022.15,1866607.74,2016-03-01
4146,0.9845,1076,238943.33,206989.44,14.3,2587.52,1317.09,2701292.7,2016-03-02
4147,1.0449,1076,239888.7,208099.67,14.36,2797.12,1372.13,2868472.03,2016-03-03
4148,1.1363,1076,241110.96,209898.69,14.45,2945.27,1381.52,3119325.76,2016-03-04
4149,0.7916,1077,243072.98,211299.38,14.57,2084.03,1049.69,2173249.47,2016-03-07
4150,0.8493,1077,243426.21,211703.69,14.59,2202.87,1198.84,2331644.66,2016-03-08
4151,0.6671,1078,240193.25,209175.49,14.41,1769.43,959.3,1831352.32,2016-03-09
4152,0.5052,1079,235375.75,204893.4,14.12,1416.22,811.27,1386845.85,2016-03-10
4153,0.5036,1079,235853.07,205313.11,14.15,1501.18,735.54,1382550.65,2016-03-11
4154,0.7094,1079,239987.81,208556.01,14.39,2026.65,1067.5,1947576.55,2016-03-14
4155,0.5935,1079,240410.64,208931.63,14.41,1699.2,914.1,1629604.41,2016-03-15
4156,0.6781,1080,240998.56,209885.3,14.45,1900.32,882.53,1861942.24,2016-03-16
4157,0.7294,1080,243792.9,211924.64,14.62,2142.37,1090.3,2002678.18,2016-03-17
4158,1.1440000000000001,1080,248155.84,215278.95,14.87,3285.4,1524.2,3142532.93,2016-03-18
4159,1.2876,1080,253538.75,219675.57,15.19,3841.41,1623.02,3538857.69,2016-03-21
4160,0.9831,1081,252123.5,218297.06,15.09,3112.39,1450.24,2702104.7,2016-03-22
4161,0.7893,1081,253092.66,219428.8,15.14,2563.87,1207.55,2171287.23,2016-03-23
4162,0.8594,1081,249160.67,215857.8,14.9,2744.14,1355.56,2364150.21,2016-03-24
4163,0.6355,1081,250729.2,217261.37,15.0,2008.69,1002.0,1748285.05,2016-03-25
4164,0.7352,1081,248937.58,215858.08,14.88,2327.04,1159.69,2022867.66,2016-03-28
4165,0.6663,1081,245693.89,213213.87,14.7,2019.04,1090.23,1833484.99,2016-03-29
4166,0.7653,1081,252588.74,219018.32,15.1,2346.22,1114.82,2106123.72,2016-03-30
4167,0.7996,1082,252974.85,219255.92,15.08,2522.6,1208.88,2200487.28,2016-03-31
4168,0.7501,1082,253460.61,219835.36,15.08,2176.66,1083.28,2065037.6,2016-04-01
4169,0.9326,1082,257179.22,222812.79,15.3,2767.62,1300.99,2567326.81,2016-04-05
4170,0.8438,1083,256869.12,222496.21,15.28,2549.57,1239.87,2322961.88,2016-04-06
4171,0.8035,1083,253458.61,219516.24,15.07,2441.56,1237.03,2212617.3,2016-04-07
4172,0.6833,1083,251459.15,217855.11,14.95,2079.58,1073.94,1881622.56,2016-04-08
4173,0.8029,1083,255599.7,221313.77,15.19,2537.44,1127.31,2211161.02,2016-04-11
4174,0.6625,1084,254747.39,220625.47,15.14,2071.57,1043.07,1824486.81,2016-04-12
4175,1.124,1084,258381.62,223757.3,15.36,3313.37,1483.2,3095312.82,2016-04-13
4176,0.7562,1084,259698.13,224770.93,15.42,2356.14,1096.23,2082733.49,2016-04-14
4177,0.6895,1084,259456.0,224553.06,15.41,2248.2,1061.62,1899043.97,2016-04-15
4178,0.6648,1085,255695.27,221389.8,15.18,2087.63,1044.56,1831568.52,2016-04-18
4179,0.5683,1085,257215.04,222098.79,15.27,1811.23,875.19,1566043.12,2016-04-19
4180,1.0249,1085,251259.71,217320.82,14.93,3107.1,1561.47,2824399.43,2016-04-20
4181,0.6867,1086,249568.43,215991.47,14.82,2064.42,1024.87,1892437.0,2016-04-21
4182,0.4974,1086,250155.38,216525.62,14.86,1487.64,767.57,1370756.82,2016-04-22
4183,0.4559,1086,248925.27,215542.89,14.8,1405.92,749.39,1256654.34,2016-04-25
4184,0.4264,1086,250665.54,217150.21,14.89,1344.62,699.93,1176887.87,2016-04-26
4185,0.4739,1087,249822.84,216402.2,14.86,1502.7,774.37,1308172.03,2016-04-27
4186,0.5022,1088,249176.82,215987.95,14.81,1548.99,813.68,1386832.8,2016-04-28
4187,0.3955,1088,248589.51,215476.77,14.75,1284.45,640.13,1092150.99,2016-04-29
4188,0.6097,1089,253062.63,219222.41,14.6,1956.46,931.2,1683633.32,2016-05-03
4189,0.5996,1089,253045.73,219077.66,14.6,1896.16,934.92,1655916.08,2016-05-04
4190,0.5244,1089,253578.31,219427.18,14.63,1633.3,805.23,1448235.42,2016-05-05
4191,0.7471,1090,246327.82,213234.6,14.23,2337.39,1215.38,2063487.23,2016-05-06
4192,0.6505,1090,239597.74,207623.65,13.85,1882.98,1032.11,1798081.77,2016-05-09
4193,0.4381,1090,239744.44,207697.77,13.85,1290.12,691.33,1211264.37,2016-05-10
4194,0.4938,1090,240151.82,208164.09,13.88,1470.19,759.42,1365799.87,2016-05-11
4195,0.4921,1090,240039.95,208129.77,13.88,1407.74,753.65,1361097.98,2016-05-12
4196,0.4125,1089,239467.34,207558.79,13.84,1236.5,657.43,1141218.96,2016-05-13
4197,0.4141,1090,241336.14,209496.17,13.96,1272.64,674.85,1148478.84,2016-05-16
4198,0.4459,1091,240923.07,209118.51,13.92,1407.1,744.43,1237652.61,2016-05-17
4199,0.5063,1091,237958.43,206884.75,13.76,1494.38,808.08,1405246.05,2016-05-18
4200,0.4035,1092,237721.39,206681.37,13.75,1248.41,658.86,1120101.59,2016-05-19
4201,0.3942,1092,239491.91,208113.49,13.85,1251.39,656.4,1095332.95,2016-05-20
4202,0.4338,1092,241128.14,209174.07,13.95,1403.65,711.04,1205612.92,2016-05-23
4203,0.409,1092,239414.18,207706.65,13.85,1229.34,665.84,1137874.21,2016-05-24
4204,0.3748,1092,238942.1,207590.15,13.81,1191.48,624.88,1043533.55,2016-05-25
4205,0.4123,1092,239405.79,208029.94,13.85,1275.07,700.14,1147893.52,2016-05-26
4206,0.3956,1092,239612.29,208137.29,13.85,1245.66,675.04,1102130.22,2016-05-27
4207,0.3836,1092,239620.88,208477.36,13.86,1161.43,616.13,1069183.66,2016-05-30
4208,0.7728,1092,247511.08,215044.17,14.32,2372.37,1134.77,2155020.03,2016-05-31
4209,0.6783,1092,247591.14,215036.7,14.3,2211.52,1037.1,1892743.65,2016-06-01
4210,0.5742,1092,248481.2,215668.05,14.36,1856.64,908.35,1602242.53,2016-06-02
4211,0.6188,1093,249598.13,216588.29,14.43,2131.48,990.89,1727198.89,2016-06-03
4212,0.5114,1094,249517.46,216313.75,14.41,1736.34,833.24,1429950.67,2016-06-06
4213,0.4782,1095,249395.21,216110.07,14.42,1645.28,819.38,1337097.95,2016-06-07
4214,0.511,1095,248969.82,215582.23,14.38,1774.93,873.82,1429942.67,2016-06-08
4215,0.6031,1095,240860.91,209021.33,13.93,1983.12,1027.47,1688532.97,2016-06-13
4216,0.4274,1095,241949.85,209900.92,13.98,1386.6,735.83,1197363.67,2016-06-14
4217,0.5961,1096,245471.05,212555.32,14.21,1978.24,939.06,1670104.93,2016-06-15
4218,0.621,1096,244569.72,211787.42,14.14,2024.94,971.91,1741964.47,2016-06-16
4219,0.6109,1096,245834.0,212800.71,14.19,1955.82,930.58,1714634.04,2016-06-17
4220,0.4866,1096,246031.56,212876.97,14.22,1640.4,796.8,1366627.94,2016-06-20
4221,0.588,1096,245352.06,212365.75,14.18,1990.53,950.67,1652512.17,2016-06-21
4222,0.4642,1096,247697.96,214252.12,14.31,1564.18,742.33,1304665.21,2016-06-22
4223,0.4852,1096,245991.17,212837.26,14.24,1644.25,797.23,1364311.11,2016-06-23
4224,0.6766,1096,243328.09,210491.84,14.06,2150.94,1067.82,1906476.19,2016-06-24
4225,0.5785,1096,246813.44,213899.03,14.26,1943.06,872.35,1632596.18,2016-06-27
4226,0.6206,1097,248506.02,215127.93,14.35,2130.88,982.13,1752291.04,2016-06-28
4227,0.6858,1098,250129.39,216646.89,14.44,2243.4,1055.3,1937536.92,2016-06-29
4228,0.5473,1098,249896.19,216907.94,14.43,1880.4,883.84,1547886.09,2016-06-30
4229,0.5025,1099,250364.56,217215.06,14.45,1740.98,822.58,1421768.36,2016-07-01
4230,0.7879,1099,255284.01,221476.59,14.73,2551.41,1160.15,2229632.13,2016-07-04
4231,0.8325,1099,256834.55,222654.22,14.81,2714.64,1265.79,2355936.02,2016-07-05
4232,0.7534,1100,257920.67,223248.67,14.88,2479.96,1137.66,2132344.7,2016-07-06
4233,0.7861,1100,257899.38,223166.13,14.87,2708.6,1231.52,2227340.12,2016-07-07
4234,0.5967,1100,255671.92,220961.22,14.73,2105.12,976.03,1692785.02,2016-07-08
4235,0.8047,1100,256218.1,221496.9,14.78,2758.04,1209.22,2283057.24,2016-07-11
4236,0.9157,1101,261159.53,225783.34,15.05,2905.6,1288.17,2600400.5,2016-07-12
4237,0.8949,1101,262188.22,226603.51,15.11,2804.78,1241.91,2541535.9,2016-07-13
4238,0.6523,1101,261679.99,226292.74,15.08,2139.16,983.82,1853692.03,2016-07-14
4239,0.6087,1101,261543.2,226211.38,15.09,2035.14,932.97,1730188.6,2016-07-15
4240,0.6351,1101,260855.76,225956.85,15.05,2084.25,968.51,1806960.49,2016-07-18
4241,0.5582,1101,260283.04,225290.21,15.01,1892.11,909.79,1588205.64,2016-07-19
4242,0.4871,1101,259553.14,224664.7,14.96,1720.41,833.35,1386084.89,2016-07-20
4243,0.5782,1101,260516.71,225571.87,15.02,2012.97,940.51,1645235.95,2016-07-21
4244,0.5709,1101,258304.14,223757.54,14.89,1983.06,977.31,1624391.56,2016-07-22
4245,0.5091,1101,258542.26,223983.23,14.91,1760.17,843.4,1448601.33,2016-07-25
4246,0.5547,1101,261501.2,226533.61,15.08,1863.85,857.66,1578778.61,2016-07-26
4247,0.9829,1101,256612.63,222888.66,14.82,3167.41,1508.31,2798999.33,2016-07-27
4248,0.6686,1102,257110.16,223056.15,14.85,2175.26,1024.16,1904006.68,2016-07-28
4249,0.5266,1102,255885.12,221986.84,14.77,1703.84,833.94,1499965.97,2016-07-29
4250,0.5208,1103,253676.09,220175.88,14.65,1636.13,827.58,1483575.3,2016-08-01
4251,0.4062,1104,256391.61,221655.33,14.72,1298.28,672.34,1159313.67,2016-08-02
4252,0.4943,1104,257112.39,222016.38,14.76,1590.62,778.94,1410806.86,2016-08-03
4253,0.4715,1104,257581.26,222269.25,14.79,1538.28,764.76,1345696.24,2016-08-04
4254,0.4997,1104,257215.41,221980.59,14.76,1626.83,810.42,1426206.05,2016-08-05
4255,0.5465,1105,259674.77,224055.25,14.89,1725.57,848.1,1560761.47,2016-08-08
4256,0.599,1106,261883.53,225677.42,15.01,1885.21,897.64,1710977.26,2016-08-09
4257,0.5774,1107,261347.65,224986.12,14.98,1849.47,899.41,1649368.18,2016-08-10
4258,0.5663,1107,260144.93,224192.91,14.91,1801.2,870.26,1619611.78,2016-08-11
4259,0.5878,1108,264475.17,227876.65,15.17,1794.11,820.04,1682431.23,2016-08-12
4260,1.0392,1109,271225.53,233446.19,15.56,3280.68,1343.27,2974808.2,2016-08-15
4261,0.9735,1110,270258.94,232152.55,15.46,3092.04,1268.33,2787230.9,2016-08-16
4262,0.7493,1111,270401.04,232147.12,15.46,2441.82,1080.22,2145449.91,2016-08-17
4263,0.8034,1112,270085.05,231785.07,15.44,2582.37,1116.5,2300482.66,2016-08-18
4264,0.679,1113,270696.59,232236.61,15.48,2123.11,980.73,1944340.37,2016-08-19
4265,0.6485,1114,268872.38,230973.31,15.38,2086.8,947.17,1860570.01,2016-08-22
4266,0.5635,1114,269550.34,231416.2,15.42,1798.14,816.9,1617111.1,2016-08-23
4267,0.5104,1114,269294.2,231073.02,15.4,1692.72,791.9,1464761.17,2016-08-24
4268,0.6065,1114,267843.88,229743.95,15.32,2011.09,961.77,1740703.58,2016-08-25
4269,0.5225,1115,268076.02,229908.09,15.33,1771.45,819.83,1500104.72,2016-08-26
4270,0.5048,1115,268088.6,229899.24,15.33,1672.64,774.77,1449243.85,2016-08-29
4271,0.4901,1115,268407.93,230222.85,15.36,1643.21,777.01,1407055.27,2016-08-30
4272,0.4953,1116,269534.37,231118.55,15.42,1699.56,779.7,1424112.4,2016-08-31
4273,0.5424,1117,267730.46,229664.84,15.32,1781.55,849.51,1559781.63,2016-09-01
4274,0.5304,1117,268139.81,230083.17,15.34,1719.3,797.53,1525334.57,2016-09-02
4275,0.5054,1118,268688.89,230484.45,15.37,1614.91,741.87,1453473.68,2016-09-05
4276,0.603,1118,270360.96,231737.24,15.46,1938.33,886.54,1734230.89,2016-09-06
4277,0.6637,1118,270538.44,231948.07,15.47,2096.93,945.65,1908901.6,2016-09-07
4278,0.5114,1118,270969.5,232302.93,15.49,1671.38,777.97,1471387.38,2016-09-08
4279,0.5592,1119,269918.51,231143.65,15.42,1825.5,850.1,1609100.43,2016-09-09
4280,0.7154,1120,265054.5,227127.0,15.15,2219.95,1043.22,2058624.28,2016-09-12
4281,0.4717,1121,265275.68,227131.21,15.16,1535.11,723.01,1357496.94,2016-09-13
4282,0.4687,1122,263552.01,225551.39,15.06,1490.66,714.27,1348897.54,2016-09-14
4283,0.4201,1123,265600.2,227154.6,15.18,1343.95,638.78,1209227.4,2016-09-19
4284,0.4145,1123,265530.99,227023.65,15.17,1403.56,688.78,1193699.35,2016-09-20
4285,0.4031,1123,265888.83,227265.19,15.19,1347.83,643.77,1160746.47,2016-09-21
4286,0.4837,1123,267376.74,228653.17,15.27,1593.84,738.63,1394588.47,2016-09-22
4287,0.4404,1124,266766.83,228160.15,15.23,1483.61,718.85,1269869.01,2016-09-23
4288,0.5032,1124,262154.84,224366.0,14.97,1633.21,821.21,1450982.96,2016-09-26
4289,0.425,1124,263655.01,225537.43,15.06,1344.85,659.25,1225474.71,2016-09-27
4290,0.3641,1125,262803.64,224827.48,15.01,1171.1,576.15,1050925.35,2016-09-28
4291,0.3952,1125,263858.53,225772.36,15.06,1232.71,603.96,1140918.69,2016-09-29
4292,0.3541,1126,264673.42,226269.34,15.09,1132.94,545.19,1022464.44,2016-09-30
4293,0.5534,1127,268574.86,229552.83,15.31,1757.96,789.67,1598369.72,2016-10-10
4294,0.5799,1128,270275.17,230760.85,15.4,1843.08,838.63,1674669.9,2016-10-11
4295,0.495,1129,269978.8,230226.24,15.39,1604.81,770.6,1429616.01,2016-10-12
4296,0.5452,1130,271065.41,230453.63,15.44,1677.29,791.01,1574702.61,2016-10-13
4297,0.5376,1131,271521.16,230824.18,15.47,1639.31,781.45,1553439.57,2016-10-14
4298,0.5631,1132,269887.82,229204.84,15.37,1803.21,831.75,1627424.28,2016-10-17
4299,0.6275,1132,273765.54,232398.58,15.59,1958.09,893.73,1813412.41,2016-10-18
4300,0.6301,1132,273914.16,232425.19,15.6,1975.25,897.71,1820777.19,2016-10-19
4301,0.5563,1132,274041.52,232465.77,15.61,1782.69,824.94,1607773.66,2016-10-20
4302,0.6488,1133,274749.33,233164.07,15.65,2021.85,936.68,1875253.46,2016-10-21
4303,0.833,1133,278237.22,235917.31,15.84,2510.02,1069.66,2407694.96,2016-10-24
4304,0.7045,1134,278620.47,236148.83,15.85,2214.18,983.15,2036182.93,2016-10-25
4305,0.6628,1135,277337.48,235035.82,15.78,2163.99,981.99,1915874.16,2016-10-26
4306,0.574,1136,277603.12,234661.8,15.76,1858.1,834.23,1659306.54,2016-10-27
4307,0.6291,1137,277222.88,234089.79,15.75,2132.07,949.62,1818633.15,2016-10-28
4308,0.5362,1138,276990.51,233744.4,15.73,1818.11,828.51,1550155.8,2016-10-31
4309,0.5602,1138,279035.79,235204.69,15.85,1976.05,870.31,1619606.6,2016-11-01
4310,0.6381,1138,277361.11,233597.99,15.75,2234.56,1029.26,1844747.53,2016-11-02
4311,0.7722,1138,279694.19,235589.2,15.88,2661.71,1144.48,2232212.63,2016-11-03
4312,0.6897,1138,279375.46,235203.23,15.87,2405.21,1066.34,1994136.42,2016-11-04
4313,0.6228,1139,280158.33,235835.79,15.9,2113.19,957.02,1800839.2,2016-11-07
4314,0.6652,1140,281508.48,236843.34,15.98,2228.5,970.29,1923321.16,2016-11-08
4315,0.8335,1141,279802.48,235356.19,15.89,2774.34,1226.34,2410056.31,2016-11-09
4316,0.848,1142,283828.25,238279.89,16.11,2872.54,1188.4,2451874.76,2016-11-10
4317,1.0759,1143,286084.49,240194.55,16.23,3440.73,1409.84,3110960.23,2016-11-11
4318,1.1403,1143,287438.89,241463.01,16.31,3476.45,1394.02,3297686.93,2016-11-14
4319,0.8345,1143,287160.67,241154.55,16.29,2680.99,1144.38,2413286.21,2016-11-15
4320,0.7664,1144,288565.71,241310.17,16.25,2455.23,1069.02,2216893.41,2016-11-16
4321,0.7426,1145,289070.41,241747.43,16.28,2279.74,1001.1,2148091.18,2016-11-17
4322,0.7288,1146,288388.33,240681.59,16.21,2375.6,1064.78,2108890.28,2016-11-18
4323,0.7994,1147,290664.64,242661.19,16.34,2642.15,1098.21,2313046.92,2016-11-21
4324,0.9079999999999999,1148,293531.14,245049.93,16.5,2940.4,1170.95,2627277.91,2016-11-22
4325,0.8663,1149,293024.38,244735.4,16.48,2791.35,1180.81,2506936.18,2016-11-23
4326,0.8215,1150,293179.34,244935.76,16.49,2727.69,1129.58,2377081.41,2016-11-24
4327,0.8099,1151,295144.77,246848.57,16.6,2600.4,1125.84,2345929.69,2016-11-25
4328,0.9834,1151,296607.11,248321.61,16.68,3040.89,1173.86,2849363.49,2016-11-28
4329,1.1131,1152,297190.19,249326.8,16.72,3497.22,1445.02,3225119.62,2016-11-29
4330,0.8416,1153,294213.04,246655.53,16.56,2633.61,1165.01,2438530.86,2016-11-30
4331,0.8214,1154,296410.8,248373.85,16.67,2622.86,1079.76,2380199.1,2016-12-01
4332,0.8989,1155,293804.26,246517.95,16.53,2827.61,1211.69,2604577.11,2016-12-02
4333,0.7712,1155,290289.75,243565.78,16.33,2397.89,1027.8,2235941.84,2016-12-05
4334,0.547,1156,290198.92,243153.31,16.31,1789.59,806.19,1586215.22,2016-12-06
4335,0.5853,1157,292333.01,244792.56,16.42,1908.21,878.14,1697592.98,2016-12-07
4336,0.5904,1158,291790.88,244445.14,16.39,1987.46,915.34,1712327.49,2016-12-08
4337,0.7063,1159,293442.41,246311.7,16.49,2280.61,982.69,2048525.08,2016-12-09
4338,0.9463,1160,286368.0,241175.22,16.11,2945.05,1322.01,2745039.94,2016-12-12
4339,0.638,1161,286574.96,241307.67,16.12,2034.3,988.56,1852250.57,2016-12-13
4340,0.6927,1162,285422.24,240425.59,16.05,2193.07,1019.94,2012544.44,2016-12-14
4341,0.6545,1163,283427.61,238181.35,15.92,2133.71,983.81,1901562.47,2016-12-15
4342,0.5693,1164,283977.52,238454.32,15.95,1910.19,903.69,1654341.92,2016-12-16
4343,0.5338,1165,283654.22,238836.06,15.93,1768.26,846.7,1557256.65,2016-12-19
4344,0.544,1166,282354.09,237587.43,15.86,1733.48,868.57,1587021.33,2016-12-20
4345,0.649,1167,285600.96,240261.99,16.04,2079.09,965.66,1893416.99,2016-12-21
4346,0.5760000000000001,1168,285900.21,240579.72,16.06,1865.51,923.21,1680574.9,2016-12-22
4347,0.5707,1169,283323.12,238735.82,15.92,1899.21,919.11,1665440.7,2016-12-23
4348,0.5302,1170,284616.86,240025.03,15.99,1713.22,845.52,1548162.53,2016-12-26
4349,0.4976,1171,284103.32,239378.38,15.95,1669.02,785.82,1453257.15,2016-12-27
4350,0.4738,1173,283186.41,238558.05,15.89,1565.7,768.88,1383889.02,2016-12-28
4351,0.4613,1173,282701.59,238219.15,15.87,1514.92,742.65,1347637.13,2016-12-29
4352,0.4622,1175,283555.04,238953.65,15.91,1530.02,725.92,1350591.71,2016-12-30
4353,0.4851,1177,286906.37,241573.71,16.1,1605.36,782.56,1418004.12,2017-01-03
4354,0.5824,1178,289316.13,243383.53,16.23,1970.05,927.73,1702499.57,2017-01-04
4355,0.6043,1180,290013.22,244120.27,16.26,2006.72,985.61,1766556.01,2017-01-05
4356,0.631,1181,289470.13,243690.92,16.21,2079.85,1022.57,1844696.51,2017-01-06
4357,0.5913,1182,291220.75,245211.0,16.3,1930.03,932.7,1729579.33,2017-01-09
4358,0.6298,1184,290561.58,244529.77,16.26,1966.29,989.83,1842596.75,2017-01-10
4359,0.6137,1185,288459.22,242853.71,16.14,1899.99,948.08,1795329.32,2017-01-11
4360,0.5093,1187,286951.91,241702.17,16.05,1621.05,822.18,1490170.73,2017-01-12
4361,0.5344,1189,286489.5,241572.61,16.04,1746.46,854.06,1563697.64,2017-01-13
4362,0.8815,1190,285739.93,241570.88,16.01,2629.41,1096.31,2579394.49,2017-01-16
4363,0.4712,1192,286380.42,241937.04,16.04,1570.92,795.25,1379235.76,2017-01-17
4364,0.45399999999999996,1193,286835.79,242665.53,16.06,1461.52,727.99,1328821.08,2017-01-18
4365,0.4244,1194,285799.79,241649.68,16.01,1396.4,718.77,1242364.95,2017-01-19
4366,0.4197,1196,287908.35,243159.97,16.12,1423.31,690.3,1228649.21,2017-01-20
4367,0.4555,1197,290043.16,244353.23,16.17,1490.74,700.69,1334175.71,2017-01-23
4368,0.431,1198,290714.27,245269.29,16.21,1349.62,662.79,1262709.19,2017-01-24
4369,0.3831,1200,291720.29,245716.38,16.27,1270.71,607.92,1122362.71,2017-01-25
4370,0.38799999999999996,1201,293091.48,246385.12,16.32,1250.15,591.78,1136914.47,2017-01-26
